flat_index,channel,time,freq,embedded_bit,decoded_bit,error,recovered_z,embedded_z,abs_z_diff
263,0,16,7,0,0,0,-1.5833064317703247,-0.6744897365570068,0.9088166952133179
264,0,16,8,0,0,0,-1.1555074453353882,-0.6744897365570068,0.48101770877838135
265,0,16,9,0,0,0,-0.5998318791389465,-0.6744897365570068,0.0746578574180603
266,0,16,10,0,0,0,-1.2096726894378662,-0.6744897365570068,0.5351829528808594
267,0,16,11,0,0,0,-1.0437804460525513,-0.6744897365570068,0.36929070949554443
268,0,16,12,1,1,0,0.11610087007284164,0.6744897365570068,0.5583888664841652
269,0,16,13,0,0,0,-1.0526877641677856,-0.6744897365570068,0.3781980276107788
270,0,16,14,0,0,0,-0.6526212692260742,-0.6744897365570068,0.021868467330932617
271,0,16,15,0,0,0,-0.4575980305671692,-0.6744897365570068,0.21689170598983765
272,0,17,0,0,0,0,-1.5623209476470947,-0.6744897365570068,0.8878312110900879
273,0,17,1,1,1,0,1.0283441543579102,0.6744897365570068,0.3538544178009033
274,0,17,2,0,0,0,-0.5249800682067871,-0.6744897365570068,0.14950966835021973
275,0,17,3,0,0,0,-0.3542991876602173,-0.6744897365570068,0.32019054889678955
276,0,17,4,0,0,0,-0.8874639868736267,-0.6744897365570068,0.21297425031661987
277,0,17,5,1,0,1,-0.36703649163246155,0.6744897365570068,1.0415262281894684
278,0,17,6,1,1,0,0.08287219703197479,0.6744897365570068,0.591617539525032
279,0,17,7,0,0,0,-0.9626151323318481,-0.6744897365570068,0.2881253957748413
280,0,17,8,1,0,1,-0.4159374237060547,0.6744897365570068,1.0904271602630615
281,0,17,9,0,0,0,-0.8977342844009399,-0.6744897365570068,0.2232445478439331
282,0,17,10,0,0,0,-1.1018422842025757,-0.6744897365570068,0.42735254764556885
283,0,17,11,0,0,0,-0.8055076599121094,-0.6744897365570068,0.13101792335510254
284,0,17,12,1,1,0,0.13461294770240784,0.6744897365570068,0.539876788854599
285,0,17,13,1,1,0,0.11328606307506561,0.6744897365570068,0.5612036734819412
286,0,17,14,0,0,0,-1.1029229164123535,-0.6744897365570068,0.4284331798553467
287,0,17,15,1,1,0,0.072904571890831,0.6744897365570068,0.6015851646661758
288,0,18,0,1,0,1,-0.11193573474884033,0.6744897365570068,0.7864254713058472
289,0,18,1,1,1,0,0.704022228717804,0.6744897365570068,0.02953249216079712
290,0,18,2,1,1,0,1.0177110433578491,0.6744897365570068,0.3432213068008423
291,0,18,3,0,0,0,-0.30677303671836853,-0.6744897365570068,0.3677166998386383
292,0,18,4,0,0,0,-1.221043586730957,-0.6744897365570068,0.5465538501739502
293,0,18,5,0,0,0,-1.3405488729476929,-0.6744897365570068,0.666059136390686
